datetime,Year,Month,Day,Hour,Wspd,Tdry,DNI,DHI,GHI,rh,pressure,Albedo,EastFacing_POA,WestFacing_POA,East_Performance,West_Performance,solpos_zenith,solpos_azimuth,SouthFacing_POA,NorthFacing_POA,North_Performance,South_Performance
2021-03-22 13:00:00-03:00,2021,3,22,13,7.751666667,-48.04666667,0.0,0.0,1.748333333,62.19333333,687.9016667,0.7,,,,,,,,,,
2021-03-22 14:00:00-03:00,2021,3,22,14,7.596666667,-48.42166667,0.0,0.0,1.586666667,62.09,687.6633333,0.7,,,,,,,,,,
2021-03-22 15:00:00-03:00,2021,3,22,15,7.343333333,-47.91666667,0.0,0.0,3.061666667,61.98333333,687.3983333,0.7,,,,,,,,,,
2021-03-22 16:00:00-03:00,2021,3,22,16,8.945,-46.36333333,0.0,0.0,2.973333333,62.22666667,687.015,0.7,,,,,,,,,,
2021-03-22 17:00:00-03:00,2021,3,22,17,8.805,-45.93,0.0,0.0,2.436666667,62.39333333,686.95,0.7,,,,,,,,,,
2021-03-22 18:00:00-03:00,2021,3,22,18,9.09,-45.96666667,0.0,0.0,4.173333333,62.56333333,686.8533333,0.7,,,,,,,,,,
2021-03-22 19:00:00-03:00,2021,3,22,19,9.36,-46.285,0.0,0.0,6.008333333,62.49666667,686.6883333,0.7,,,,,,,,,,
2021-03-22 20:00:00-03:00,2021,3,22,20,9.765,-45.615,0.0,0.0,3.538333333,63.19166667,686.3716667,0.7,,,,,,,,,,
2021-03-22 21:00:00-03:00,2021,3,22,21,8.705,-45.41666667,0.0,0.0,1.84,63.57833333,686.32,0.7,,,,,,,,,,
2021-03-22 22:00:00-03:00,2021,3,22,22,8.273333333,-46.02,0.0,0.0,0.981666667,63.23,686.02,0.7,,,,,,,,,,
2021-03-22 23:00:00-03:00,2021,3,22,23,9.476666667,-44.935,0.0,0.0,2.311666667,63.48833333,685.4433333,0.7,,,,,,,,,,
2021-03-23 00:00:00-03:00,2021,3,23,0,8.128813559,-43.75423729,0.0,0.0,1.611864407,64.16779661,685.1152542,0.7,,,,,,,,,,
2021-03-23 01:00:00-03:00,2021,3,23,1,8.098333333,-42.86333333,0.0,0.0,1.55,64.1,684.68,0.7,,,,,,,,,,
2021-03-23 02:00:00-03:00,2021,3,23,2,7.265,-43.06,0.0,0.0,1.115,63.84833333,684.48,0.7,,,,,,,,,,
2021-03-23 03:00:00-03:00,2021,3,23,3,6.133333333,-44.26833333,0.0,0.0,1.108333333,63.43333333,684.245,0.7,,,,,,,,,,
2021-03-23 04:00:00-03:00,2021,3,23,4,6.456666667,-44.835,0.0,0.0,1.233333333,63.39666667,684.0383333,0.7,,,,,,,,,,
2021-03-23 05:00:00-03:00,2021,3,23,5,6.715,-44.82666667,0.0,0.0,0.918333333,63.355,683.96,0.7,,,,,,,,,,
2021-03-23 06:00:00-03:00,2021,3,23,6,6.535,-44.845,0.0,0.0,1.216666667,63.105,683.845,0.7,,,,,,,,,,
2021-03-23 07:00:00-03:00,2021,3,23,7,5.958333333,-46.14333333,0.0,0.0,0.708333333,62.78166667,683.75,0.7,,,,,,,,,,
2021-03-23 08:00:00-03:00,2021,3,23,8,5.53,-46.89166667,0.0,0.0,0.833333333,62.38166667,683.7183333,0.7,,,,,,,,,,
2021-03-23 09:00:00-03:00,2021,3,23,9,5.193333333,-45.255,0.0,0.0,1.563333333,63.16833333,683.7116667,0.7,,,,,,,,,,
2021-03-23 10:00:00-03:00,2021,3,23,10,3.796666667,-45.23833333,0.0,0.0,1.446666667,63.08166667,683.7666667,0.7,,,,,,,,,,
2021-03-23 11:00:00-03:00,2021,3,23,11,5.893333333,-42.095,0.0,0.0,1.613333333,64.88666667,683.6016667,0.7,,,,,,,,,,
2021-03-23 12:00:00-03:00,2021,3,23,12,5.963333333,-42.74333333,0.0,0.0,1.753333333,64.54166667,683.4416667,0.7,,,,,,,,,,
2021-03-23 13:00:00-03:00,2021,3,23,13,5.328333333,-45.05833333,0.0,0.0,2.253333333,63.16166667,683.4216667,0.7,,,,,,,,,,
2021-03-23 14:00:00-03:00,2021,3,23,14,3.68,-48.27,0.0,0.0,1.813333333,61.72,683.37,0.7,,,,,,,,,,
2021-03-23 15:00:00-03:00,2021,3,23,15,3.533333333,-50.26833333,0.0,0.0,2.376666667,60.52,683.2216667,0.7,,,,,,,,,,
2021-03-23 16:00:00-03:00,2021,3,23,16,4.42,-49.60833333,0.0,0.0,2.081666667,61.00166667,683.0683333,0.7,,,,,,,,,,
2021-03-23 17:00:00-03:00,2021,3,23,17,3.876666667,-50.88833333,0.0,0.0,1.665,60.155,683.2416667,0.7,,,,,,,,,,
2021-03-23 18:00:00-03:00,2021,3,23,18,4.521666667,-51.825,0.0,0.0,0.548333333,59.38333333,683.4016667,0.7,,,,,,,,,,
2021-03-23 19:00:00-03:00,2021,3,23,19,3.48,-52.41166667,0.0,0.0,0.536666667,59.18833333,683.92,0.7,,,,,,,,,,
2021-03-23 20:00:00-03:00,2021,3,23,20,3.381666667,-53.13833333,0.0,0.0,0.421666667,58.53166667,684.1566667,0.7,,,,,,,,,,
2021-03-23 21:00:00-03:00,2021,3,23,21,3.49,-54.24,0.0,0.0,0.218333333,58.13166667,684.5266667,0.7,,,,,,,,,,
2021-03-23 22:00:00-03:00,2021,3,23,22,3.06,-55.735,0.0,0.0,0.191666667,59.49666667,684.9466667,0.7,,,,,,,,,,
2021-03-23 23:00:00-03:00,2021,3,23,23,4.438333333,-52.88,0.0,0.0,0.293333333,58.69833333,685.0416667,0.7,,,,,,,,,,
2021-03-24 00:00:00-03:00,2021,3,24,0,3.450847458,-52.96271186,0.0,0.0,0.220338983,59.38644068,685.4355932,0.7,,,,,,,,,,
2021-03-24 01:00:00-03:00,2021,3,24,1,2.903333333,-56.42,0.0,0.0,0.15,64.21,685.92,0.7,,,,,,,,,,
2021-03-24 02:00:00-03:00,2021,3,24,2,3.443333333,-55.345,0.0,0.0,0.098333333,57.89333333,686.1566667,0.7,,,,,,,,,,
2021-03-24 03:00:00-03:00,2021,3,24,3,3.21,-54.56333333,0.0,0.0,0.243333333,58.65,686.38,0.7,,,,,,,,,,
2021-03-24 04:00:00-03:00,2021,3,24,4,3.625,-52.99833333,0.0,0.0,0.286666667,59.005,686.9633333,0.7,,,,,,,,,,
2021-03-24 05:00:00-03:00,2021,3,24,5,2.603333333,-56.705,0.0,0.0,2.438333333,68.21333333,687.54,0.7,,,,,,,,,,
2021-03-24 06:00:00-03:00,2021,3,24,6,5.048333333,-52.44666667,0.0,0.0,6.55,59.39333333,687.79,0.7,,,,,,,,,,
2021-03-24 07:00:00-03:00,2021,3,24,7,6.293333333,-51.13833333,0.0,0.0,8.275,60.865,687.9616667,0.7,,,,,,,,,,
2021-03-24 08:00:00-03:00,2021,3,24,8,5.605,-50.76,0.0,0.0,3.896666667,61.32333333,688.37,0.7,,,,,,,,,,
2021-03-24 09:00:00-03:00,2021,3,24,9,2.711666667,-50.34833333,0.0,0.0,1.74,60.925,689.3733333,0.7,,,,,,,,,,
2021-03-24 10:00:00-03:00,2021,3,24,10,4.105,-50.325,0.0,0.0,0.775,60.31666667,689.65,0.7,,,,,,,,,,
2021-03-24 11:00:00-03:00,2021,3,24,11,5.098333333,-50.79,0.0,0.0,0.165,59.77166667,689.695,0.7,,,,,,,,,,
2021-03-24 12:00:00-03:00,2021,3,24,12,3.191666667,-51.41666667,0.0,0.0,0.53,59.95166667,690.18,0.7,,,,,,,,,,
2021-03-24 13:00:00-03:00,2021,3,24,13,3.695,-51.21666667,0.0,0.0,0.958333333,60.14333333,690.5,0.7,,,,,,,,,,
2021-03-24 14:00:00-03:00,2021,3,24,14,4.918333333,-50.75,0.0,0.0,0.563333333,60.29833333,690.5966667,0.7,,,,,,,,,,
2021-03-24 15:00:00-03:00,2021,3,24,15,4.976666667,-50.21166667,0.0,0.0,0.606666667,60.65333333,690.975,0.7,,,,,,,,,,
2021-03-24 16:00:00-03:00,2021,3,24,16,4.393333333,-49.97166667,0.0,0.0,0.838333333,60.63666667,691.54,0.7,,,,,,,,,,
2021-03-24 17:00:00-03:00,2021,3,24,17,3.175,-50.155,0.0,0.0,0.533333333,60.91166667,691.91,0.7,,,,,,,,,,
2021-03-24 18:00:00-03:00,2021,3,24,18,3.903333333,-50.00833333,0.0,0.0,0.74,61.24666667,692.4216667,0.7,,,,,,,,,,
2021-03-24 19:00:00-03:00,2021,3,24,19,4.158333333,-49.76,0.0,0.0,0.765,61.44,692.8116667,0.7,,,,,,,,,,
2021-03-24 20:00:00-03:00,2021,3,24,20,3.37,-49.85833333,0.0,0.0,0.733333333,61.50833333,692.95,0.7,,,,,,,,,,
2021-03-24 21:00:00-03:00,2021,3,24,21,3.57,-50.02333333,0.0,0.0,0.345,61.55333333,693.475,0.7,,,,,,,,,,
2021-03-24 22:00:00-03:00,2021,3,24,22,4.585,-50.00333333,0.0,0.0,0.29,61.58666667,693.55,0.7,,,,,,,,,,
2021-03-24 23:00:00-03:00,2021,3,24,23,2.986666667,-50.98,0.0,0.0,0.01,61.02333333,693.88,0.7,,,,,,,,,,
2021-03-25 00:00:00-03:00,2021,3,25,0,3.357627119,-52.22372881,0.0,0.0,0.0,60.22542373,693.8220339,0.7,,,,,,,,,,
2021-03-25 01:00:00-03:00,2021,3,25,1,3.47,-51.59666667,0.0,0.0,0.051666667,60.51833333,693.5966667,0.7,,,,,,,,,,
2021-03-25 02:00:00-03:00,2021,3,25,2,2.915,-51.26666667,0.0,0.0,0.471666667,60.56333333,693.33,0.7,,,,,,,,,,
2021-03-25 03:00:00-03:00,2021,3,25,3,1.925,-51.31833333,0.0,0.0,0.36,60.63833333,693.5916667,0.7,,,,,,,,,,
2021-03-25 04:00:00-03:00,2021,3,25,4,3.226666667,-51.08,0.0,0.0,0.016666667,60.56833333,693.3633333,0.7,,,,,,,,,,
2021-03-25 05:00:00-03:00,2021,3,25,5,3.856666667,-50.365,0.0,0.0,0.0,61.05833333,693.3133333,0.7,,,,,,,,,,
2021-03-25 06:00:00-03:00,2021,3,25,6,4.225,-48.85166667,0.0,0.0,0.001666667,61.64833333,693.4083333,0.7,,,,,,,,,,
2021-03-25 07:00:00-03:00,2021,3,25,7,4.796666667,-47.76833333,0.0,0.0,0.0,62.51333333,693.3466667,0.7,,,,,,,,,,
2021-03-25 08:00:00-03:00,2021,3,25,8,3.91,-48.40333333,0.0,0.0,0.043333333,62.18666667,693.335,0.7,,,,,,,,,,
2021-03-25 09:00:00-03:00,2021,3,25,9,3.54,-48.05666667,0.0,0.0,1.775,62.23833333,693.225,0.7,,,,,,,,,,
2021-03-25 10:00:00-03:00,2021,3,25,10,3.778333333,-47.84333333,0.0,0.0,4.32,62.36,693.015,0.7,,,,,,,,,,
2021-03-25 11:00:00-03:00,2021,3,25,11,3.355,-49.315,0.0,0.0,2.185,61.89333333,692.7783333,0.7,,,,,,,,,,
2021-03-25 12:00:00-03:00,2021,3,25,12,5.156666667,-49.47833333,0.0,0.0,2.466666667,61.52666667,692.315,0.7,,,,,,,,,,
2021-03-25 13:00:00-03:00,2021,3,25,13,5.958333333,-49.23,0.0,0.0,0.396666667,61.79666667,691.9316667,0.7,,,,,,,,,,
2021-03-25 14:00:00-03:00,2021,3,25,14,4.606666667,-50.37,0.0,0.0,0.121666667,61.19,691.715,0.7,,,,,,,,,,
2021-03-25 15:00:00-03:00,2021,3,25,15,3.943333333,-50.93666667,0.0,0.0,0.106666667,60.81333333,691.3566667,0.7,,,,,,,,,,
2021-03-25 16:00:00-03:00,2021,3,25,16,4.138333333,-51.165,0.0,0.0,0.0,60.58,691.0566667,0.7,,,,,,,,,,
2021-03-25 17:00:00-03:00,2021,3,25,17,4.413333333,-52.28166667,0.0,0.0,0.026666667,59.87333333,690.5183333,0.7,,,,,,,,,,
2021-03-25 18:00:00-03:00,2021,3,25,18,4.46,-51.32833333,0.0,0.0,0.003333333,59.91166667,690.13,0.7,,,,,,,,,,
2021-03-25 19:00:00-03:00,2021,3,25,19,4.103333333,-52.16,0.0,0.0,0.0,59.775,689.64,0.7,,,,,,,,,,
2021-03-25 20:00:00-03:00,2021,3,25,20,4.708333333,-51.99333333,0.0,0.0,0.0,59.62333333,688.8933333,0.7,,,,,,,,,,
2021-03-25 21:00:00-03:00,2021,3,25,21,5.378333333,-51.90333333,0.0,0.0,0.0,60.11666667,688.5133333,0.7,,,,,,,,,,
2021-03-25 22:00:00-03:00,2021,3,25,22,6.613333333,-53.73166667,0.0,0.0,0.0,59.54166667,688.095,0.7,,,,,,,,,,
2021-03-25 23:00:00-03:00,2021,3,25,23,6.878333333,-54.78333333,0.0,0.0,0.0,58.78666667,687.785,0.7,,,,,,,,,,
2021-03-26 00:00:00-03:00,2021,3,26,0,6.793220339,-55.78644068,0.0,0.0,0.0,59.37118644,687.3542373,0.7,,,,,,,,,,
2021-03-26 01:00:00-03:00,2021,3,26,1,6.003333333,-56.17833333,0.0,0.0,0.0,62.24833333,687.17,0.7,,,,,,,,,,
2021-03-26 02:00:00-03:00,2021,3,26,2,6.363333333,-57.17,0.0,0.0,0.0,70.53833333,686.8016667,0.7,,,,,,,,,,
2021-03-26 03:00:00-03:00,2021,3,26,3,6.991666667,-57.775,0.0,0.0,0.0,75.995,686.5233333,0.7,,,,,,,,,,
2021-03-26 04:00:00-03:00,2021,3,26,4,5.648333333,-57.85333333,0.0,0.0,0.0,76.84666667,686.4766667,0.7,,,,,,,,,,
2021-03-26 05:00:00-03:00,2021,3,26,5,5.578333333,-57.95833333,0.0,0.0,0.0,77.855,686.145,0.7,,,,,,,,,,
2021-03-26 06:00:00-03:00,2021,3,26,6,5.843333333,-58.12,0.0,0.0,0.0,79.45833333,686.045,0.7,,,,,,,,,,
2021-03-26 07:00:00-03:00,2021,3,26,7,5.193333333,-58.29333333,0.0,0.0,0.0,81.30333333,685.9716667,0.7,,,,,,,,,,
2021-03-26 08:00:00-03:00,2021,3,26,8,4.35,-58.77333333,0.0,0.0,0.0,86.42666667,686.0833333,0.7,,,,,,,,,,
2021-03-26 09:00:00-03:00,2021,3,26,9,4.016666667,-58.83333333,0.0,0.0,0.0,87.19333333,686.0833333,0.7,,,,,,,,,,
2021-03-26 10:00:00-03:00,2021,3,26,10,5.768333333,-55.01,0.0,0.0,0.05,60.2,685.9483333,0.7,,,,,,,,,,
2021-03-26 11:00:00-03:00,2021,3,26,11,5.845,-54.53666667,0.0,0.0,0.0,58.525,685.9433333,0.7,,,,,,,,,,
2021-03-26 12:00:00-03:00,2021,3,26,12,4.558333333,-54.75333333,0.0,0.0,0.0,58.48833333,686.0666667,0.7,,,,,,,,,,
2021-03-26 13:00:00-03:00,2021,3,26,13,6.223333333,-51.38833333,0.0,0.0,0.0,59.40166667,686.0583333,0.7,,,,,,,,,,
2021-03-26 14:00:00-03:00,2021,3,26,14,7.003333333,-50.25833333,0.0,0.0,0.0,60.85833333,686.2866667,0.7,,,,,,,,,,
2021-03-26 15:00:00-03:00,2021,3,26,15,7.316666667,-50.145,0.0,0.0,0.0,60.85333333,686.5383333,0.7,,,,,,,,,,
2021-03-26 16:00:00-03:00,2021,3,26,16,7.77,-49.34333333,0.0,0.0,0.0,60.81,686.8933333,0.7,,,,,,,,,,
2021-03-26 17:00:00-03:00,2021,3,26,17,7.876666667,-48.895,0.0,0.0,0.0,60.73833333,687.395,0.7,,,,,,,,,,
2021-03-26 18:00:00-03:00,2021,3,26,18,6.753333333,-49.16166667,0.0,0.0,0.0,60.76666667,688.0833333,0.7,,,,,,,,,,
2021-03-26 19:00:00-03:00,2021,3,26,19,5.673333333,-50.45333333,0.0,0.0,0.0,60.05666667,688.6433333,0.7,,,,,,,,,,
2021-03-26 20:00:00-03:00,2021,3,26,20,5.52,-52.15166667,0.0,0.0,0.0,59.91166667,689.045,0.7,,,,,,,,,,
2021-03-26 21:00:00-03:00,2021,3,26,21,6.818333333,-51.78666667,0.0,0.0,0.0,59.16,689.405,0.7,,,,,,,,,,
2021-03-26 22:00:00-03:00,2021,3,26,22,5.71,-52.445,0.0,0.0,0.0,59.40666667,690.1583333,0.7,,,,,,,,,,
2021-03-26 23:00:00-03:00,2021,3,26,23,5.828333333,-52.45333333,0.0,0.0,0.0,58.74333333,690.7666667,0.7,,,,,,,,,,
2021-03-27 00:00:00-03:00,2021,3,27,0,4.618644068,-53.52881356,0.0,0.0,0.0,59.21864407,691.6576271,0.7,,,,,,,,,,
2021-03-27 01:00:00-03:00,2021,3,27,1,5.15,-54.415,0.0,0.0,0.0,58.415,692.1466667,0.7,,,,,,,,,,
2021-03-27 02:00:00-03:00,2021,3,27,2,6.841666667,-53.02666667,0.0,0.0,0.0,58.63666667,692.4216667,0.7,,,,,,,,,,
2021-03-27 03:00:00-03:00,2021,3,27,3,5.821666667,-52.91,0.0,0.0,0.0,58.95833333,693.115,0.7,,,,,,,,,,
2021-03-27 04:00:00-03:00,2021,3,27,4,5.625,-53.47333333,0.0,0.0,0.0,59.09166667,693.62,0.7,,,,,,,,,,
2021-03-27 05:00:00-03:00,2021,3,27,5,5.628333333,-54.25666667,0.0,0.0,0.0,59.07833333,694.1833333,0.7,,,,,,,,,,
2021-03-27 06:00:00-03:00,2021,3,27,6,4.526666667,-56.34166667,0.0,0.0,0.0,65.05,694.94,0.7,,,,,,,,,,
2021-03-27 07:00:00-03:00,2021,3,27,7,4.725,-55.935,0.0,0.0,0.0,61.18666667,695.56,0.7,,,,,,,,,,
2021-03-27 08:00:00-03:00,2021,3,27,8,5.533333333,-55.14833333,0.0,0.0,0.0,58.19333333,695.9716667,0.7,,,,,,,,,,
2021-03-27 09:00:00-03:00,2021,3,27,9,4.651666667,-56.475,0.0,0.0,0.0,64.62666667,696.5233333,0.7,,,,,,,,,,
2021-03-27 10:00:00-03:00,2021,3,27,10,3.308333333,-58.735,0.0,0.0,0.0,86.27166667,697.2033333,0.7,,,,,,,,,,
2021-03-27 11:00:00-03:00,2021,3,27,11,4.043333333,-58.75166667,0.0,0.0,0.0,86.275,697.8416667,0.7,,,,,,,,,,
2021-03-27 12:00:00-03:00,2021,3,27,12,5.573333333,-57.555,0.0,0.0,0.0,74.61333333,697.995,0.7,,,,,,,,,,
2021-03-27 13:00:00-03:00,2021,3,27,13,5.005,-57.04333333,0.0,0.0,0.0,69.485,698.115,0.7,,,,,,,,,,
2021-03-27 14:00:00-03:00,2021,3,27,14,4.323333333,-58.32333333,0.0,0.0,0.0,81.88166667,698.0866667,0.7,,,,,,,,,,
2021-03-27 15:00:00-03:00,2021,3,27,15,4.425,-59.52333333,0.0,0.0,0.0,88.465,698.4383333,0.7,,,,,,,,,,
2021-03-27 16:00:00-03:00,2021,3,27,16,4.921666667,-59.25833333,0.0,0.0,0.0,92.085,698.4916667,0.7,,,,,,,,,,
2021-03-27 17:00:00-03:00,2021,3,27,17,3.81,-59.81833333,0.0,0.0,0.0,58.05666667,698.8883333,0.7,,,,,,,,,,
2021-03-27 18:00:00-03:00,2021,3,27,18,3.903333333,-60.20166667,0.0,0.0,0.0,16.61,699.0866667,0.7,,,,,,,,,,
2021-03-27 19:00:00-03:00,2021,3,27,19,4.68,-59.76666667,0.0,0.0,0.0,48.49666667,698.79,0.7,,,,,,,,,,
2021-03-27 20:00:00-03:00,2021,3,27,20,4.495,-59.15166667,0.0,0.0,0.0,90.755,698.5883333,0.7,,,,,,,,,,
2021-03-27 21:00:00-03:00,2021,3,27,21,3.743333333,-60.20333333,0.0,0.0,0.0,30.805,698.43,0.7,,,,,,,,,,
2021-03-27 22:00:00-03:00,2021,3,27,22,4.201666667,-60.045,0.0,0.0,0.0,18.26666667,698.4683333,0.7,,,,,,,,,,
2021-03-27 23:00:00-03:00,2021,3,27,23,2.93,-60.30166667,0.0,0.0,0.0,0.0,698.2316667,0.7,,,,,,,,,,
2021-03-28 00:00:00-03:00,2021,3,28,0,2.120338983,-60.49322034,0.0,0.0,0.0,0.0,698.0322034,0.7,,,,,,,,,,
2021-03-28 01:00:00-03:00,2021,3,28,1,1.841666667,-60.37833333,0.0,0.0,0.0,0.0,697.5166667,0.7,,,,,,,,,,
2021-03-28 02:00:00-03:00,2021,3,28,2,4.775,-60.35,0.0,0.0,0.0,3.303333333,697.0083333,0.7,,,,,,,,,,
2021-03-28 03:00:00-03:00,2021,3,28,3,4.635,-60.0,0.0,0.0,0.0,44.12,696.5233333,0.7,,,,,,,,,,
2021-03-28 04:00:00-03:00,2021,3,28,4,3.896666667,-60.425,0.0,0.0,0.0,9.85,696.1533333,0.7,,,,,,,,,,
2021-03-28 05:00:00-03:00,2021,3,28,5,3.686666667,-60.83833333,0.0,0.0,0.0,0.0,695.74,0.7,,,,,,,,,,
2021-03-28 06:00:00-03:00,2021,3,28,6,4.481666667,-60.265,0.0,0.0,0.0,0.0,695.14,0.7,,,,,,,,,,
2021-03-28 07:00:00-03:00,2021,3,28,7,5.058333333,-60.36666667,0.0,0.0,0.0,0.0,694.6,0.7,,,,,,,,,,
2021-03-28 08:00:00-03:00,2021,3,28,8,3.84,-60.2,0.0,0.0,0.0,4.986666667,694.135,0.7,,,,,,,,,,
2021-03-28 09:00:00-03:00,2021,3,28,9,3.515,-60.34166667,0.0,0.0,0.0,0.0,693.6566667,0.7,,,,,,,,,,
2021-03-28 10:00:00-03:00,2021,3,28,10,4.436666667,-60.165,0.0,0.0,0.0,0.0,693.1933333,0.7,,,,,,,,,,
2021-03-28 11:00:00-03:00,2021,3,28,11,4.495,-60.49833333,0.0,0.0,0.0,0.0,692.865,0.7,,,,,,,,,,
2021-03-28 12:00:00-03:00,2021,3,28,12,4.123333333,-60.62666667,0.0,0.0,0.0,0.0,692.59,0.7,,,,,,,,,,
2021-03-28 13:00:00-03:00,2021,3,28,13,4.293333333,-60.61666667,0.0,0.0,0.0,0.0,692.1183333,0.7,,,,,,,,,,
2021-03-28 14:00:00-03:00,2021,3,28,14,4.498333333,-60.02833333,0.0,0.0,0.0,55.895,691.6633333,0.7,,,,,,,,,,
2021-03-28 15:00:00-03:00,2021,3,28,15,4.603333333,-59.425,0.0,0.0,0.0,94.03,691.1183333,0.7,,,,,,,,,,
2021-03-28 16:00:00-03:00,2021,3,28,16,4.96,-59.28666667,0.0,0.0,0.0,92.295,690.585,0.7,,,,,,,,,,
2021-03-28 17:00:00-03:00,2021,3,28,17,5.25,-58.44333333,0.0,0.0,0.0,83.05,690.275,0.7,,,,,,,,,,
2021-03-28 18:00:00-03:00,2021,3,28,18,5.318333333,-57.97833333,0.0,0.0,0.0,78.08833333,689.975,0.7,,,,,,,,,,
2021-03-28 19:00:00-03:00,2021,3,28,19,5.985,-57.37333333,0.0,0.0,0.0,72.365,689.4866667,0.7,,,,,,,,,,
2021-03-28 20:00:00-03:00,2021,3,28,20,5.328333333,-57.63666667,0.0,0.0,0.0,74.74333333,689.315,0.7,,,,,,,,,,
2021-03-28 21:00:00-03:00,2021,3,28,21,5.428333333,-57.72833333,0.0,0.0,0.0,75.695,689.0416667,0.7,,,,,,,,,,
2021-03-28 22:00:00-03:00,2021,3,28,22,4.995,-57.8,0.0,0.0,0.0,76.38833333,688.8016667,0.7,,,,,,,,,,
2021-03-28 23:00:00-03:00,2021,3,28,23,5.581666667,-57.42833333,0.0,0.0,0.0,72.87333333,688.4616667,0.7,,,,,,,,,,
2021-03-29 00:00:00-03:00,2021,3,29,0,6.138983051,-57.33559322,0.0,0.0,0.0,71.96949153,688.0237288,0.7,,,,,,,,,,
2021-03-29 01:00:00-03:00,2021,3,29,1,6.24,-57.36833333,0.0,0.0,0.0,72.26333333,687.5066667,0.7,,,,,,,,,,
2021-03-29 02:00:00-03:00,2021,3,29,2,5.226666667,-57.93,0.0,0.0,0.0,77.68166667,686.985,0.7,,,,,,,,,,
2021-03-29 03:00:00-03:00,2021,3,29,3,4.851666667,-57.94666667,0.0,0.0,0.0,77.80833333,686.4,0.7,,,,,,,,,,
2021-03-29 04:00:00-03:00,2021,3,29,4,4.988333333,-58.04166667,0.0,0.0,0.0,78.71833333,685.9083333,0.7,,,,,,,,,,
2021-03-29 05:00:00-03:00,2021,3,29,5,4.638333333,-58.93166667,0.0,0.0,0.0,88.18,685.445,0.7,,,,,,,,,,
2021-03-29 06:00:00-03:00,2021,3,29,6,4.655,-59.49166667,0.0,0.0,0.0,94.77333333,684.8366667,0.7,,,,,,,,,,
2021-03-29 07:00:00-03:00,2021,3,29,7,5.006666667,-58.98833333,0.0,0.0,0.0,88.98333333,684.1766667,0.7,,,,,,,,,,
2021-03-29 08:00:00-03:00,2021,3,29,8,3.925,-59.19,0.0,0.0,0.0,91.28833333,683.4666667,0.7,,,,,,,,,,
2021-03-29 09:00:00-03:00,2021,3,29,9,4.27,-59.46333333,0.0,0.0,0.0,94.54833333,682.625,0.7,,,,,,,,,,
2021-03-29 10:00:00-03:00,2021,3,29,10,3.948333333,-59.055,0.0,0.0,0.0,89.74166667,681.7983333,0.7,,,,,,,,,,
2021-03-29 11:00:00-03:00,2021,3,29,11,3.926666667,-59.41166667,0.0,0.0,0.0,93.86833333,681.0166667,0.7,,,,,,,,,,
2021-03-29 12:00:00-03:00,2021,3,29,12,5.031666667,-59.16833333,0.0,0.0,0.0,91.03,680.14,0.7,,,,,,,,,,
2021-03-29 13:00:00-03:00,2021,3,29,13,5.883333333,-58.04,0.0,0.0,0.0,78.73333333,679.21,0.7,,,,,,,,,,
2021-03-29 14:00:00-03:00,2021,3,29,14,5.276666667,-58.24166667,0.0,0.0,0.0,80.82833333,678.46,0.7,,,,,,,,,,
2021-03-29 15:00:00-03:00,2021,3,29,15,4.946666667,-58.42166667,0.0,0.0,0.0,82.52833333,677.69,0.7,,,,,,,,,,
2021-03-29 16:00:00-03:00,2021,3,29,16,5.686666667,-57.53333333,0.0,0.0,0.0,73.92166667,677.0566667,0.7,,,,,,,,,,
2021-03-29 17:00:00-03:00,2021,3,29,17,5.581666667,-57.665,0.0,0.0,0.0,75.065,676.645,0.7,,,,,,,,,,
2021-03-29 18:00:00-03:00,2021,3,29,18,5.155,-57.81666667,0.0,0.0,0.0,76.52166667,676.2983333,0.7,,,,,,,,,,
2021-03-29 19:00:00-03:00,2021,3,29,19,5.336666667,-57.53166667,0.0,0.0,0.0,73.75666667,675.8483333,0.7,,,,,,,,,,
2021-03-29 20:00:00-03:00,2021,3,29,20,5.505,-57.78166667,0.0,0.0,0.0,76.22,675.4566667,0.7,,,,,,,,,,
2021-03-29 21:00:00-03:00,2021,3,29,21,5.963333333,-57.07833333,0.0,0.0,0.0,69.745,675.33,0.7,,,,,,,,,,
2021-03-29 22:00:00-03:00,2021,3,29,22,5.583333333,-57.73666667,0.0,0.0,0.0,75.725,675.1283333,0.7,,,,,,,,,,
2021-03-29 23:00:00-03:00,2021,3,29,23,6.568333333,-55.71,0.0,0.0,0.0,62.745,675.0133333,0.7,,,,,,,,,,
2021-03-30 00:00:00-03:00,2021,3,30,0,7.250847458,-54.02033898,0.0,0.0,0.0,58.81694915,675.0152542,0.7,,,,,,,,,,
2021-03-30 01:00:00-03:00,2021,3,30,1,6.9,-54.89833333,0.0,0.0,0.0,58.20666667,675.0116667,0.7,,,,,,,,,,
2021-03-30 02:00:00-03:00,2021,3,30,2,6.59,-55.81,0.0,0.0,0.0,59.56166667,674.9716667,0.7,,,,,,,,,,
2021-03-30 03:00:00-03:00,2021,3,30,3,6.311666667,-55.51333333,0.0,0.0,0.0,58.73833333,675.1133333,0.7,,,,,,,,,,
2021-03-30 04:00:00-03:00,2021,3,30,4,7.486666667,-55.055,0.0,0.0,0.0,57.64,675.02,0.7,,,,,,,,,,
2021-03-30 05:00:00-03:00,2021,3,30,5,7.538333333,-54.14333333,0.0,0.0,0.0,57.88166667,675.0,0.7,,,,,,,,,,
